"date","team","opponent","team_score","opponent_score","tournament","type"
"2023-06-18","Algeria","Uganda",2,1,"African Cup of Nations qualification",0.5
"2023-06-18","Mali","Congo",2,0,"African Cup of Nations qualification",0
"2023-06-18","DR Congo","Gabon",2,0,"African Cup of Nations qualification",0
"2023-06-18","Mozambique","Rwanda",2,0,"African Cup of Nations qualification",0
"2023-06-19","Thailand","Hong Kong",1,0,"Friendly",0
"2023-06-19","Argentina","Indonesia",2,0,"Friendly",0
"2023-06-19","Jordan","Jamaica",2,1,"Friendly",0.5
"2023-06-19","Myanmar","Macau",2,0,"Friendly",0.5
"2023-06-19","Taiwan","Philippines",3,2,"Friendly",0
"2023-06-19","Gibraltar","Republic of Ireland",0,3,"UEFA Euro qualification",0
"2023-06-19","Greece","France",0,1,"UEFA Euro qualification",0
"2023-06-19","Malta","Ukraine",0,1,"UEFA Euro qualification",0.5
"2023-06-19","North Macedonia","England",0,7,"UEFA Euro qualification",0
"2023-06-19","Latvia","Armenia",1,2,"UEFA Euro qualification",0
"2023-06-19","Wales","Turkey",0,2,"UEFA Euro qualification",0
"2023-06-19","San Marino","Finland",0,6,"UEFA Euro qualification",0
"2023-06-19","Kazakhstan","Northern Ireland",1,0,"UEFA Euro qualification",0
"2023-06-19","Denmark","Slovenia",1,1,"UEFA Euro qualification",0
"2023-06-19","Kosovo","Belarus",1,2,"UEFA Euro qualification",0.5
"2023-06-19","Romania","Switzerland",2,2,"UEFA Euro qualification",0
"2023-06-19","Andorra","Israel",1,2,"UEFA Euro qualification",0
"2023-06-20","Guyana","Guadeloupe",0,2,"Gold Cup qualification",0.5
"2023-06-20","Puerto Rico","Martinique",0,2,"Gold Cup qualification",0.5
"2023-06-20","French Guiana","Saint Kitts and Nevis",1,1,"Gold Cup qualification",0.5
"2023-06-20","Tunisia","Algeria",1,1,"Friendly",0
"2023-06-20","Chile","Bolivia",0,0,"Friendly",0
"2023-06-20","Senegal","Brazil",4,2,"Friendly",0.5
"2023-06-20","Palestine","China PR",0,2,"Friendly",0
"2023-06-20","Costa Rica","Ecuador",1,3,"Friendly",0.5
"2023-06-20","Colombia","Germany",2,0,"Friendly",0
"2023-06-20","Trinidad and Tobago","Haiti",0,0,"Friendly",0.5
"2023-06-20","Peru","Japan",1,4,"Friendly",0
"2023-06-20","El Salvador","South Korea",1,1,"Friendly",0
"2023-06-20","Papua New Guinea","Malaysia",0,10,"Friendly",0
"2023-06-20","Czech Republic","Montenegro",4,1,"Friendly",0
"2023-06-20","Cuba","Uruguay",0,2,"Friendly",0
"2023-06-20","Syria","Vietnam",0,1,"Friendly",0
"2023-06-20","Georgia","Scotland",0,2,"UEFA Euro qualification",0
"2023-06-20","Cyprus","Norway",1,3,"UEFA Euro qualification",0
"2023-06-20","Albania","Faroe Islands",3,1,"UEFA Euro qualification",0
"2023-06-20","Poland","Moldova",2,3,"UEFA Euro qualification",0
"2023-06-20","Sweden","Austria",0,2,"UEFA Euro qualification",0
"2023-06-20","Belgium","Estonia",3,0,"UEFA Euro qualification",0
"2023-06-20","Lithuania","Hungary",0,2,"UEFA Euro qualification",0
"2023-06-20","Serbia","Bulgaria",1,1,"UEFA Euro qualification",0
"2023-06-20","Portugal","Iceland",1,0,"UEFA Euro qualification",0
"2023-06-20","Luxembourg","Bosnia and Herzegovina",2,0,"UEFA Euro qualification",0
"2023-06-20","Slovakia","Liechtenstein",1,0,"UEFA Euro qualification",0
"2023-06-20","Oman","Kyrgyzstan",1,0,"CAFA Nations Cup",0.5
"2023-06-20","Iran","Uzbekistan",1,0,"CAFA Nations Cup",0
"2023-06-20","Namibia","Burundi",2,3,"African Cup of Nations qualification",0.5
"2023-06-20","Malawi","Ethiopia",0,0,"African Cup of Nations qualification",0.5
"2023-06-20","Mauritania","Sudan",3,0,"African Cup of Nations qualification",0.5
"2023-06-21","Nepal","Kuwait",1,3,"SAFF Cup",0.5
"2023-06-21","Pakistan","India",0,4,"SAFF Cup",0
"2023-06-22","Bangladesh","Lebanon",0,2,"SAFF Cup",0.5
"2023-06-22","Bhutan","Maldives",0,2,"SAFF Cup",0.5
"2023-06-24","Kuwait","Pakistan",4,0,"SAFF Cup",0.5
"2023-06-24","Nepal","India",0,2,"SAFF Cup",0
"2023-06-24","Jamaica","United States",1,1,"Gold Cup",0
"2023-06-25","Maldives","Bangladesh",1,3,"SAFF Cup",0.5
"2023-06-25","Lebanon","Bhutan",4,1,"SAFF Cup",0.5
"2023-06-25","Saint Kitts and Nevis","Trinidad and Tobago",0,3,"Gold Cup",0.5
"2023-06-25","Qatar","Haiti",1,2,"Gold Cup",0.5
"2023-06-25","Honduras","Mexico",0,4,"Gold Cup",0.5
"2023-06-26","Martinique","El Salvador",2,1,"Gold Cup",0.5
"2023-06-26","Panama","Costa Rica",2,1,"Gold Cup",0.5
"2023-06-27","Pakistan","Nepal",0,1,"SAFF Cup",0.5
"2023-06-27","Kuwait","India",1,1,"SAFF Cup",0
"2023-06-27","Guadeloupe","Canada",2,2,"Gold Cup",0
"2023-06-27","Cuba","Guatemala",0,1,"Gold Cup",0.5
"2023-06-28","Maldives","Lebanon",0,1,"SAFF Cup",0.5
"2023-06-28","Bangladesh","Bhutan",3,1,"SAFF Cup",0.5
"2023-06-28","Trinidad and Tobago","Jamaica",1,4,"Gold Cup",0.5
"2023-06-28","Saint Kitts and Nevis","United States",0,6,"Gold Cup",0
"2023-06-29","Honduras","Qatar",1,1,"Gold Cup",0.5
"2023-06-29","Mexico","Haiti",3,1,"Gold Cup",0.5
"2023-06-30","Chameria","Székely Land",2,3,"CONIFA World Football Cup qualification",0
"2023-06-30","Panama","Martinique",2,1,"Gold Cup",0.5
"2023-06-30","Costa Rica","El Salvador",0,0,"Gold Cup",0.5
"2023-07-01","Two Sicilies","Chameria",1,3,"CONIFA World Football Cup qualification",0.5
"2023-07-01","Lebanon","India",0,0,"SAFF Cup",0
"2023-07-01","Bangladesh","Kuwait",0,1,"SAFF Cup",0.5
"2023-07-01","Guadeloupe","Cuba",4,1,"Gold Cup",0.5
"2023-07-01","Canada","Guatemala",0,0,"Gold Cup",0.5
"2023-07-02","Two Sicilies","Székely Land",0,7,"CONIFA World Football Cup qualification",0
"2023-07-02","Trinidad and Tobago","United States",0,6,"Gold Cup",0
"2023-07-02","Saint Kitts and Nevis","Jamaica",0,5,"Gold Cup",0.5
"2023-07-02","Haiti","Honduras",1,2,"Gold Cup",0.5
"2023-07-02","Qatar","Mexico",1,0,"Gold Cup",0.5
"2023-07-04","Kuwait","India",1,1,"SAFF Cup",0
"2023-07-04","Martinique","Costa Rica",4,6,"Gold Cup",0.5
"2023-07-04","El Salvador","Panama",2,2,"Gold Cup",0.5
"2023-07-04","Guatemala","Guadeloupe",3,2,"Gold Cup",0.5
"2023-07-04","Cuba","Canada",2,4,"Gold Cup",0.5
"2023-07-05","Botswana","Eswatini",1,0,"COSAFA Cup",0.5
"2023-07-05","Namibia","South Africa",1,1,"COSAFA Cup",0
"2023-07-06","Comoros","Seychelles",3,0,"COSAFA Cup",0.5
"2023-07-06","Malawi","Zambia",1,0,"COSAFA Cup",0.5
"2023-07-07","Lesotho","Mauritius",2,0,"COSAFA Cup",0.5
"2023-07-07","Angola","Mozambique",1,1,"COSAFA Cup",0.5
"2023-07-08","Qatar","Panama",0,4,"Gold Cup",0.5
"2023-07-08","Costa Rica","Mexico",0,2,"Gold Cup",0.5
"2023-07-08","Botswana","South Africa",1,2,"COSAFA Cup",0
"2023-07-08","Eswatini","Namibia",2,1,"COSAFA Cup",0.5
"2023-07-09","Jamaica","Guatemala",1,0,"Gold Cup",0.5
"2023-07-09","Canada","United States",2,2,"Gold Cup",0
"2023-07-09","Isle of Wight","Åland",2,0,"Island Games",0.5
"2023-07-09","Western Isles","Guernsey",0,1,"Island Games",0
"2023-07-09","Falkland Islands","Isle of Man",0,3,"Island Games",0.5
"2023-07-09","Shetland","Ynys Môn",0,2,"Island Games",0.5
"2023-07-09","Greenland","Orkney",2,2,"Island Games",0.5
"2023-07-09","Gozo","Jersey",0,1,"Island Games",0.5
"2023-07-09","Saint Helena","Menorca",0,5,"Island Games",0.5
"2023-07-09","Comoros","Zambia",1,2,"COSAFA Cup",0.5
"2023-07-09","Seychelles","Malawi",0,2,"COSAFA Cup",0.5
"2023-07-10","Isle of Wight","Western Isles",1,0,"Island Games",0.5
"2023-07-10","Åland","Guernsey",1,4,"Island Games",0
"2023-07-10","Ynys Môn","Falkland Islands",5,1,"Island Games",0.5
"2023-07-10","Isle of Man","Shetland",2,3,"Island Games",0.5
"2023-07-10","Frøya","Greenland",0,2,"Island Games",0.5
"2023-07-10","Saint Helena","Gozo",0,3,"Island Games",0.5
"2023-07-10","Menorca","Jersey",0,4,"Island Games",0.5
"2023-07-10","Mauritius","Angola",1,0,"COSAFA Cup",0.5
"2023-07-10","Lesotho","Mozambique",1,0,"COSAFA Cup",0.5
"2023-07-11","Isle of Wight","Guernsey",2,1,"Island Games",0
"2023-07-11","Western Isles","Åland",2,0,"Island Games",0.5
"2023-07-11","Shetland","Falkland Islands",4,1,"Island Games",0.5
"2023-07-11","Ynys Môn","Isle of Man",2,1,"Island Games",0.5
"2023-07-11","Orkney","Frøya",3,2,"Island Games",0.5
"2023-07-11","Gozo","Menorca",1,0,"Island Games",0.5
"2023-07-11","Jersey","Saint Helena",5,0,"Island Games",0.5
"2023-07-11","Botswana","Namibia",0,0,"COSAFA Cup",0.5
"2023-07-11","Eswatini","South Africa",1,2,"COSAFA Cup",0
"2023-07-11","Comoros","Malawi",0,2,"COSAFA Cup",0.5
"2023-07-11","Zambia","Seychelles",4,2,"COSAFA Cup",0.5
"2023-07-12","Panama","United States",1,1,"Gold Cup",0
"2023-07-12","Mexico","Jamaica",3,0,"Gold Cup",0.5
"2023-07-12","Lesotho","Angola",2,4,"COSAFA Cup",0.5
"2023-07-12","Mozambique","Mauritius",1,0,"COSAFA Cup",0.5
"2023-07-13","Saint Helena","Frøya",2,4,"Island Games",0.5
"2023-07-13","Falkland Islands","Åland",1,1,"Island Games",0.5
"2023-07-13","Menorca","Western Isles",1,2,"Island Games",0.5
"2023-07-13","Isle of Man","Orkney",1,0,"Island Games",0.5
"2023-07-13","Greenland","Shetland",1,5,"Island Games",0.5
"2023-07-13","Gozo","Guernsey",0,1,"Island Games",0
"2023-07-13","Jersey","Isle of Wight",3,2,"Island Games",0.5
"2023-07-14","Jersey","Ynys Môn",5,2,"Island Games",0.5
"2023-07-14","Lesotho","Malawi",1,1,"COSAFA Cup",0.5
"2023-07-14","Zambia","South Africa",2,1,"COSAFA Cup",0
"2023-07-16","Sápmi","Kernow",1,2,"CONIFA World Football Cup qualification",0
"2023-07-16","Panama","Mexico",0,1,"Gold Cup",0.5
"2023-07-16","Malawi","South Africa",0,0,"COSAFA Cup",0
"2023-07-16","Zambia","Lesotho",1,0,"COSAFA Cup",0.5
"2023-08-02","Guyana","Ethiopia",0,2,"Friendly",0.5
"2023-08-04","Hmong","Tamil Eelam",0,3,"CONIFA Asia Cup",0.5
"2023-08-05","Tibet","Hmong",4,5,"CONIFA Asia Cup",0.5
"2023-08-06","Tamil Eelam","Tibet",3,1,"CONIFA Asia Cup",0.5
"2023-08-06","Ticino","Raetia",1,5,"Friendly",0
"2023-08-08","Hmong","Tamil Eelam",1,3,"CONIFA Asia Cup",0.5
"2023-08-24","Mayotte","Comoros",0,0,"Indian Ocean Island Games",0.5
"2023-08-24","Seychelles","Madagascar",0,1,"Indian Ocean Island Games",0
"2023-08-26","Mayotte","Réunion",0,0,"Indian Ocean Island Games",0.5
"2023-08-26","Mauritius","Madagascar",1,1,"Indian Ocean Island Games",0
"2023-08-27","Panama","Bolivia",2,1,"Friendly",0
"2023-08-28","Cook Islands","Tahiti",1,9,"Friendly",0
"2023-08-28","Réunion","Comoros",1,1,"Indian Ocean Island Games",0.5
"2023-08-28","Seychelles","Mauritius",0,1,"Indian Ocean Island Games",0.5
"2023-08-31","Cook Islands","Tahiti",0,3,"Friendly",0
"2023-08-31","Comoros","Madagascar",2,4,"Indian Ocean Island Games",0
"2023-08-31","Mauritius","Réunion",1,2,"Indian Ocean Island Games",0.5
"2023-09-02","Mauritius","Comoros",2,0,"Indian Ocean Island Games",0.5
"2023-09-02","Réunion","Madagascar",0,1,"Indian Ocean Island Games",0
"2023-09-03","Afghanistan","Bangladesh",0,0,"Friendly",0
"2023-09-03","Honduras","Guatemala",0,0,"Friendly",0.5
"2023-09-04","Benin","Mozambique",2,3,"African Cup of Nations qualification",0
"2023-09-06","Bhutan","Macau",1,0,"Friendly",0
"2023-09-06","Gibraltar","Malta",0,1,"Friendly",0
"2023-09-06","Palestine","Oman",1,2,"Friendly",0
"2023-09-06","Malaysia","Syria",2,2,"Friendly",0.5
"2023-09-06","Equatorial Guinea","Libya",1,1,"African Cup of Nations qualification",0
"2023-09-07","Curaçao","Trinidad and Tobago",0,1,"CONCACAF Nations League",0
"2023-09-07","Martinique","Panama",0,3,"CONCACAF Nations League",0
"2023-09-07","El Salvador","Guatemala",0,2,"CONCACAF Nations League",0
"2023-09-07","Saint Lucia","Sint Maarten",5,1,"CONCACAF Nations League",0.5
"2023-09-07","Guadeloupe","Saint Kitts and Nevis",2,1,"CONCACAF Nations League",0
"2023-09-07","Saint Martin","Anguilla",6,0,"CONCACAF Nations League",0
"2023-09-07","Cayman Islands","United States Virgin Islands",2,2,"CONCACAF Nations League",0
"2023-09-07","Venezuela","Colombia",0,1,"FIFA World Cup qualification",0
"2023-09-07","Peru","Paraguay",0,0,"FIFA World Cup qualification",0
"2023-09-07","Ecuador","Argentina",0,1,"FIFA World Cup qualification",0
"2023-09-07","Moldova","Austria",1,1,"Friendly",0
"2023-09-07","Kuwait","Bahrain",3,1,"Friendly",0.5
"2023-09-07","Afghanistan","Bangladesh",1,1,"Friendly",0
"2023-09-07","Iran","Bulgaria",1,0,"Friendly",0
"2023-09-07","Hong Kong","Cambodia",1,1,"Friendly",0
"2023-09-07","Jordan","Norway",0,6,"Friendly",0
"2023-09-07","Kenya","Qatar",2,1,"Friendly",0
"2023-09-07","South Korea","Wales",0,0,"Friendly",0
"2023-09-07","Central African Republic","Ghana",1,2,"African Cup of Nations qualification",0
"2023-09-07","Madagascar","Angola",0,0,"African Cup of Nations qualification",0
"2023-09-07","Tanzania","Algeria",0,0,"African Cup of Nations qualification",0
"2023-09-07","Uganda","Niger",2,0,"African Cup of Nations qualification",0.5
"2023-09-07","Botswana","Tunisia",0,3,"African Cup of Nations qualification",0
"2023-09-07","Republic of Ireland","France",0,2,"UEFA Euro qualification",0
"2023-09-07","Greece","Netherlands",0,3,"UEFA Euro qualification",0
"2023-09-07","Albania","Czech Republic",1,1,"UEFA Euro qualification",0
"2023-09-07","Faroe Islands","Poland",0,2,"UEFA Euro qualification",0
"2023-09-07","Hungary","Serbia",2,1,"UEFA Euro qualification",0
"2023-09-07","Montenegro","Lithuania",2,2,"UEFA Euro qualification",0
"2023-09-07","Finland","Kazakhstan",1,0,"UEFA Euro qualification",0
"2023-09-07","San Marino","Denmark",0,4,"UEFA Euro qualification",0
"2023-09-07","Northern Ireland","Slovenia",2,4,"UEFA Euro qualification",0
"2023-09-07","India","Iraq",2,2,"King's Cup",0.5
"2023-09-07","Lebanon","Thailand",1,2,"King's Cup",0
"2023-09-08","Cuba","Haiti",0,0,"CONCACAF Nations League",0.5
"2023-09-08","Suriname","Grenada",1,1,"CONCACAF Nations League",0
"2023-09-08","Honduras","Jamaica",0,1,"CONCACAF Nations League",0
"2023-09-08","Montserrat","Barbados",3,2,"CONCACAF Nations League",0
"2023-09-08","Nicaragua","Dominican Republic",2,0,"CONCACAF Nations League",0
"2023-09-08","French Guiana","Bermuda",0,0,"CONCACAF Nations League",0
"2023-09-08","Saint Vincent and the Grenadines","Belize",2,1,"CONCACAF Nations League",0
"2023-09-08","Chile","Uruguay",1,3,"FIFA World Cup qualification",0
"2023-09-08","Bolivia","Brazil",1,5,"FIFA World Cup qualification",0
"2023-09-08","Philippines","Taiwan",1,1,"Friendly",0
"2023-09-08","Saudi Arabia","Costa Rica",1,3,"Friendly",0.5
"2023-09-08","Turkmenistan","Indonesia",0,2,"Friendly",0
"2023-09-08","Nepal","Myanmar",0,0,"Friendly",0
"2023-09-08","Tajikistan","Singapore",2,0,"Friendly",0
"2023-09-08","Eswatini","Burkina Faso",0,0,"African Cup of Nations qualification",0.5
"2023-09-08","Ethiopia","Egypt",0,1,"African Cup of Nations qualification",0
"2023-09-08","South Sudan","Mali",0,4,"African Cup of Nations qualification",0
"2023-09-08","Spain","Georgia",7,1,"UEFA Euro qualification",0
"2023-09-08","Scotland","Cyprus",3,0,"UEFA Euro qualification",0
"2023-09-08","Latvia","Croatia",0,5,"UEFA Euro qualification",0
"2023-09-08","Armenia","Turkey",1,1,"UEFA Euro qualification",0
"2023-09-08","Liechtenstein","Bosnia and Herzegovina",1,2,"UEFA Euro qualification",0
"2023-09-08","Iceland","Luxembourg",1,3,"UEFA Euro qualification",0
"2023-09-08","Portugal","Slovakia",1,0,"UEFA Euro qualification",0
"2023-09-09","Guyana","Antigua and Barbuda",5,1,"CONCACAF Nations League",0
"2023-09-09","Puerto Rico","Bahamas",6,1,"CONCACAF Nations League",0
"2023-09-09","Turks and Caicos Islands","British Virgin Islands",1,3,"CONCACAF Nations League",0
"2023-09-09","Malaysia","China PR",1,1,"Friendly",0
"2023-09-09","Japan","Germany",4,1,"Friendly",0
"2023-09-09","Australia","Mexico",2,2,"Friendly",0.5
"2023-09-09","Namibia","South Africa",0,0,"Friendly",0
"2023-09-09","Uzbekistan","United States",0,3,"Friendly",0
"2023-09-09","Guinea","Malawi",2,2,"African Cup of Nations qualification",0
"2023-09-09","Lesotho","Ivory Coast",0,1,"African Cup of Nations qualification",0
"2023-09-09","Zambia","Comoros",1,1,"African Cup of Nations qualification",0
"2023-09-09","Gabon","Mauritania",1,2,"African Cup of Nations qualification",0
"2023-09-09","Sudan","DR Congo",0,2,"African Cup of Nations qualification",0
"2023-09-09","Senegal","Rwanda",1,1,"African Cup of Nations qualification",0
"2023-09-09","England","Ukraine",1,1,"UEFA Euro qualification",0.5
"2023-09-09","Italy","North Macedonia",1,1,"UEFA Euro qualification",0
"2023-09-09","Belgium","Azerbaijan",1,0,"UEFA Euro qualification",0
"2023-09-09","Sweden","Estonia",5,0,"UEFA Euro qualification",0
"2023-09-09","Belarus","Andorra",0,0,"UEFA Euro qualification",0
"2023-09-09","Switzerland","Kosovo",2,2,"UEFA Euro qualification",0
"2023-09-09","Israel","Romania",1,1,"UEFA Euro qualification",0
"2023-09-10","Panama","Guatemala",1,1,"CONCACAF Nations League",0
"2023-09-10","Trinidad and Tobago","El Salvador",3,2,"CONCACAF Nations League",0
"2023-09-10","Curaçao","Martinique",0,1,"CONCACAF Nations League",0
"2023-09-10","Sint Maarten","Guadeloupe",0,4,"CONCACAF Nations League",0
"2023-09-10","Saint Kitts and Nevis","Saint Lucia",0,2,"CONCACAF Nations League",0
"2023-09-10","Czech Republic","Hungary",1,1,"Friendly",0
"2023-09-10","São Tomé and Príncipe","Nigeria",0,6,"African Cup of Nations qualification",0
"2023-09-10","Cape Verde","Togo",2,3,"African Cup of Nations qualification",0
"2023-09-10","Congo","Gambia",2,2,"African Cup of Nations qualification",0.5
"2023-09-10","Netherlands","Republic of Ireland",2,1,"UEFA Euro qualification",0
"2023-09-10","Gibraltar","Greece",0,5,"UEFA Euro qualification",0
"2023-09-10","Moldova","Faroe Islands",1,0,"UEFA Euro qualification",0
"2023-09-10","Poland","Albania",0,2,"UEFA Euro qualification",0
"2023-09-10","Bulgaria","Montenegro",1,2,"UEFA Euro qualification",0
"2023-09-10","Serbia","Lithuania",3,1,"UEFA Euro qualification",0
"2023-09-10","Denmark","Finland",1,0,"UEFA Euro qualification",0
"2023-09-10","Northern Ireland","Kazakhstan",0,1,"UEFA Euro qualification",0
"2023-09-10","Slovenia","San Marino",4,0,"UEFA Euro qualification",0
"2023-09-10","India","Lebanon",0,1,"King's Cup",0.5
"2023-09-10","Iraq","Thailand",2,2,"King's Cup",0
"2023-09-11","Montserrat","Dominican Republic",0,3,"CONCACAF Nations League",0
"2023-09-11","Barbados","Nicaragua",1,5,"CONCACAF Nations League",0
"2023-09-11","Bonaire","Saint Martin",1,2,"CONCACAF Nations League",0.5
"2023-09-11","Aruba","Cayman Islands",2,1,"CONCACAF Nations League",0
"2023-09-11","Macau","Cambodia",0,4,"Friendly",0
"2023-09-11","Brunei","Hong Kong",0,10,"Friendly",0
"2023-09-11","Kyrgyzstan","Kuwait",3,1,"Friendly",0.5
"2023-09-11","Nepal","Myanmar",0,1,"Friendly",0
"2023-09-11","Palestine","Vietnam",0,2,"Friendly",0
"2023-09-11","Sierra Leone","Guinea-Bissau",1,2,"African Cup of Nations qualification",0
"2023-09-11","Croatia","Armenia",1,0,"UEFA Euro qualification",0
"2023-09-11","Wales","Latvia",2,0,"UEFA Euro qualification",0
"2023-09-11","Bosnia and Herzegovina","Iceland",0,1,"UEFA Euro qualification",0
"2023-09-11","Luxembourg","Portugal",0,9,"UEFA Euro qualification",0
"2023-09-11","Liechtenstein","Slovakia",0,3,"UEFA Euro qualification",0
"2023-09-12","Suriname","Cuba",0,1,"CONCACAF Nations League",0
"2023-09-12","Haiti","Jamaica",2,2,"CONCACAF Nations League",0
"2023-09-12","Grenada","Honduras",0,4,"CONCACAF Nations League",0
"2023-09-12","Bermuda","Saint Vincent and the Grenadines",3,4,"CONCACAF Nations League",0
"2023-09-12","Belize","French Guiana",2,0,"CONCACAF Nations League",0
"2023-09-12","Bahamas","Guyana",2,3,"CONCACAF Nations League",0
"2023-09-12","Antigua and Barbuda","Puerto Rico",0,5,"CONCACAF Nations League",0.5
"2023-09-12","Dominica","Turks and Caicos Islands",3,0,"CONCACAF Nations League",0
"2023-09-12","Argentina","Bolivia",3,0,"FIFA World Cup qualification",0
"2023-09-12","Uruguay","Ecuador",1,2,"FIFA World Cup qualification",0
